map_key,feature_id,feature_type,feature_class,sequence,easting_m,northing_m,source_status
point_alpha_corridor,31,road,1,1,557192.966,5610159.359,draft
point_alpha_corridor,31,road,1,2,557228.202,5610149.067,draft
point_alpha_corridor,32,road,1,0,554017.154,5613381.287,draft
point_alpha_corridor,32,road,1,1,554076.026,5613355.627,draft
point_alpha_corridor,32,road,1,2,554118.697,5613340.607,draft
point_alpha_corridor,32,road,1,3,554159.883,5613333.501,draft
point_alpha_corridor,32,road,1,4,554204.931,5613331.769,draft
point_alpha_corridor,32,road,1,5,554279.178,5613340.578,draft
point_alpha_corridor,33,road,1,0,555802.973,5611831.391,draft
point_alpha_corridor,33,road,1,1,555702.3,5611762.295,draft
point_alpha_corridor,33,road,1,2,555550.261,5611660.131,draft
point_alpha_corridor,34,road,1,0,555704.436,5612149.629,draft
point_alpha_corridor,34,road,1,1,555802.973,5611831.391,draft
point_alpha_corridor,35,road,1,0,555567.855,5613305.725,draft
point_alpha_corridor,35,road,1,1,555516.329,5613329.697,draft
point_alpha_corridor,35,road,1,2,555497.18,5613336.313,draft
point_alpha_corridor,35,road,1,3,555471.05,5613341.786,draft
point_alpha_corridor,35,road,1,4,555399.69,5613344.896,draft
point_alpha_corridor,35,road,1,5,555241.768,5613347.134,draft
point_alpha_corridor,35,road,1,6,555168.683,5613348.651,draft
point_alpha_corridor,35,road,1,7,555094.393,5613360.151,draft
point_alpha_corridor,35,road,1,8,554972.544,5613409.595,draft
point_alpha_corridor,35,road,1,9,554854.096,5613482.086,draft
point_alpha_corridor,35,road,1,10,554767.486,5613532.523,draft
point_alpha_corridor,35,road,1,11,554730.055,5613550.297,draft
point_alpha_corridor,35,road,1,12,554688.815,5613560.05,draft
point_alpha_corridor,35,road,1,13,554630.291,5613573.423,draft
point_alpha_corridor,35,road,1,14,554559.964,5613581.261,draft
point_alpha_corridor,35,road,1,15,554534.498,5613596.631,draft
point_alpha_corridor,35,road,1,16,554429.338,5613682.886,draft
point_alpha_corridor,36,road,1,0,556651.463,5613020.517,draft
point_alpha_corridor,36,road,1,1,556563.746,5612855.611,draft
point_alpha_corridor,36,road,1,2,556529.486,5612817.887,draft
point_alpha_corridor,36,road,1,3,556483.446,5612768.915,draft
point_alpha_corridor,36,road,1,4,556364.549,5612688.741,draft
point_alpha_corridor,36,road,1,5,556327.817,5612672.107,draft
point_alpha_corridor,36,road,1,6,556290.816,5612668.708,draft
point_alpha_corridor,36,road,1,7,556256.301,5612673.302,draft
point_alpha_corridor,36,road,1,8,556234.697,5612694.046,draft
point_alpha_corridor,36,road,1,9,556199.644,5612725.107,draft
point_alpha_corridor,36,road,1,10,556164.698,5612750.875,draft
point_alpha_corridor,36,road,1,11,556132.615,5612766.11,draft
point_alpha_corridor,36,road,1,12,556082.025,5612774.768,draft
point_alpha_corridor,37,road,1,0,555650.409,5616297.347,draft
point_alpha_corridor,37,road,1,1,555624.401,5616242.576,draft
point_alpha_corridor,37,road,1,2,555580.595,5616173.881,draft
point_alpha_corridor,37,road,1,3,555496.858,5616068.213,draft
point_alpha_corridor,38,road,2,0,556138.211,5615859.201,draft
point_alpha_corridor,38,road,2,1,556409.975,5615989.857,draft
point_alpha_corridor,38,road,2,2,556584.392,5616053.62,draft
point_alpha_corridor,38,road,2,3,556699.774,5616108.922,draft
point_alpha_corridor,38,road,2,4,556742.858,5616155.744,draft
point_alpha_corridor,38,road,2,5,556850.811,5616233.793,draft
point_alpha_corridor,38,road,2,6,556976.294,5616313.132,draft
point_alpha_corridor,38,road,2,7,557063.107,5616352.398,draft
point_alpha_corridor,38,road,2,8,557174.699,5616376.683,draft
point_alpha_corridor,38,road,2,9,557212.448,5616390.46,draft
point_alpha_corridor,38,road,2,10,557233.191,5616403.892,draft
point_alpha_corridor,38,road,2,11,557358.425,5616495.505,draft
point_alpha_corridor,38,road,2,12,557497.583,5616591.404,draft
point_alpha_corridor,38,road,2,13,557535.067,5616618.186,draft
point_alpha_corridor,38,road,2,14,557577.472,5616649.071,draft
point_alpha_corridor,38,road,2,15,557653.544,5616697.653,draft
point_alpha_corridor,39,road,2,0,555789.617,5615897.875,draft
point_alpha_corridor,39,road,2,1,555871.774,5615858.863,draft
point_alpha_corridor,39,road,2,2,555958.538,5615836.524,draft
point_alpha_corridor,39,road,2,3,556067.071,5615841.868,draft
point_alpha_corridor,39,road,2,4,556138.211,5615859.201,draft
point_alpha_corridor,40,road,1,0,554428.023,5613271.447,draft
point_alpha_corridor,40,road,1,1,554395.779,5612980.251,draft
point_alpha_corridor,40,road,1,2,554383.695,5612840.75,draft
point_alpha_corridor,40,road,1,3,554400.326,5612756.541,draft
point_alpha_corridor,40,road,1,4,554401.135,5612716.77,draft
point_alpha_corridor,40,road,1,5,554391.899,5612681.769,draft
point_alpha_corridor,40,road,1,6,554356.898,5612691.004,draft
point_alpha_corridor,40,road,1,7,554126.196,5612785.783,draft
point_alpha_corridor,40,road,1,8,554015.512,5612848.187,draft
point_alpha_corridor,40,road,1,9,553905.335,5612885.735,draft
point_alpha_corridor,40,road,1,10,553850.044,5612914.451,draft
point_alpha_corridor,40,road,1,11,553839.798,5612929.163,draft
point_alpha_corridor,40,road,1,12,553825.272,5612976.151,draft
point_alpha_corridor,41,road,1,0,554878.438,5613054.535,draft
point_alpha_corridor,41,road,1,1,554902.934,5613031.014,draft
point_alpha_corridor,41,road,1,2,554986.812,5612941.651,draft
point_alpha_corridor,41,road,1,3,555037.073,5612887.854,draft
point_alpha_corridor,41,road,1,4,555253.817,5612655.859,draft
point_alpha_corridor,41,road,1,5,555294.725,5612612.657,draft
point_alpha_corridor,41,road,1,6,555319.119,5612594.138,draft
point_alpha_corridor,41,road,1,7,555345.392,5612581.663,draft
point_alpha_corridor,41,road,1,8,555427.539,5612542.602,draft
point_alpha_corridor,41,road,1,9,555486.358,5612514.671,draft
point_alpha_corridor,41,road,1,10,555529.244,5612489.065,draft
point_alpha_corridor,41,road,1,11,555564.297,5612458.003,draft
point_alpha_corridor,41,road,1,12,555594.326,5612413.6,draft
point_alpha_corridor,41,road,1,13,555619.222,5612361.15,draft
point_alpha_corridor,41,road,1,14,555704.436,5612149.629,draft
point_alpha_corridor,42,road,1,0,554279.178,5613340.578,draft
point_alpha_corridor,42,road,1,1,554428.023,5613271.447,draft
point_alpha_corridor,43,road,1,0,555693.219,5615650.234,draft
point_alpha_corridor,43,road,1,1,555544.413,5615730.162,draft
point_alpha_corridor,44,road,1,0,555496.858,5616068.213,draft
point_alpha_corridor,44,road,1,1,555455.064,5616017.186,draft
point_alpha_corridor,44,road,1,2,555450.978,5615983.741,draft
point_alpha_corridor,44,road,1,3,555459.011,5615945.95,draft
point_alpha_corridor,45,road,2,0,554108.736,5616591.051,draft
point_alpha_corridor,45,road,2,1,554043.752,5616531.477,draft
point_alpha_corridor,45,road,2,2,553841.314,5616346.453,draft
point_alpha_corridor,45,road,2,3,553786.136,5616309.117,draft
point_alpha_corridor,45,road,2,4,553717.913,5616278.604,draft
point_alpha_corridor,45,road,2,5,553631.162,5616247.714,draft
point_alpha_corridor,45,road,2,6,553552.46,5616211.692,draft
point_alpha_corridor,45,road,2,7,553489.637,5616175.993,draft
point_alpha_corridor,45,road,2,8,553429.677,5616129.76,draft
point_alpha_corridor,45,road,2,9,553368.063,5616061.634,draft
point_alpha_corridor,45,road,2,10,553316.269,5616004.447,draft
point_alpha_corridor,45,road,2,11,553247.6,5615943.739,draft
point_alpha_corridor,45,road,2,12,553118.737,5615859.952,draft
point_alpha_corridor,46,road,2,0,555789.617,5615897.875,draft
point_alpha_corridor,46,road,2,1,555720.923,5615941.681,draft
point_alpha_corridor,46,road,2,2,555672.619,5615991.626,draft
point_alpha_corridor,47,road,1,0,555459.011,5615945.95,draft
point_alpha_corridor,47,road,1,1,555479.815,5615893.771,draft
point_alpha_corridor,47,road,1,2,555502.822,5615856.109,draft
point_alpha_corridor,47,road,1,3,555524.274,5615816.828,draft
point_alpha_corridor,47,road,1,4,555539.47,5615772.653,draft
point_alpha_corridor,47,road,1,5,555544.413,5615730.162,draft
point_alpha_corridor,48,road,1,0,555186.419,5612082.059,draft
point_alpha_corridor,48,road,1,1,555477.273,5611853.794,draft
point_alpha_corridor,48,road,1,2,555515.16,5611811.532,draft
point_alpha_corridor,48,road,1,3,555531.755,5611782.847,draft
point_alpha_corridor,48,road,1,4,555542.226,5611760.043,draft
point_alpha_corridor,48,road,1,5,555548.878,5611728.154,draft
point_alpha_corridor,48,road,1,6,555550.261,5611660.131,draft
point_alpha_corridor,49,road,1,0,561236.694,5611111.165,draft
point_alpha_corridor,49,road,1,1,561511.058,5611152.766,draft
point_alpha_corridor,49,road,1,2,561564.076,5611153.843,draft
point_alpha_corridor,49,road,1,3,561648.308,5611145.546,draft
point_alpha_corridor,49,road,1,4,561775.779,5611127.119,draft
point_alpha_corridor,49,road,1,5,561843.087,5611114.476,draft
point_alpha_corridor,49,road,1,6,561880.303,5611105.224,draft
point_alpha_corridor,49,road,1,7,561948.976,5611074.595,draft
point_alpha_corridor,49,road,1,8,562005.768,5611037.72,draft
point_alpha_corridor,49,road,1,9,562032.346,5611010.238,draft
point_alpha_corridor,49,road,1,10,562055.024,5610977.674,draft
point_alpha_corridor,49,road,1,11,562065.657,5610946.866,draft
point_alpha_corridor,49,road,1,12,562114.696,5610749.712,draft
point_alpha_corridor,49,road,1,13,562136.93,5610739.718,draft
point_alpha_corridor,49,road,1,14,562187.29,5610723.165,draft
point_alpha_corridor,50,road,1,0,556942.251,5616882.346,draft
point_alpha_corridor,50,road,1,1,557101.16,5616843.544,draft
point_alpha_corridor,50,road,1,2,557146.44,5616831.455,draft
point_alpha_corridor,50,road,1,3,557191.7,5616820.366,draft
point_alpha_corridor,50,road,1,4,557221.832,5616814.974,draft
point_alpha_corridor,50,road,1,5,557267.991,5616808.906,draft
point_alpha_corridor,50,road,1,6,557349.344,5616794.548,draft
point_alpha_corridor,50,road,1,7,557390.623,5616782.377,draft
point_alpha_corridor,50,road,1,8,557653.544,5616697.653,draft
point_alpha_corridor,51,road,1,0,555186.419,5612082.059,draft
point_alpha_corridor,51,road,1,1,555145.796,5612111.256,draft
point_alpha_corridor,51,road,1,2,555087.227,5612137.086,draft
point_alpha_corridor,51,road,1,3,555036.885,5612152.075,draft
point_alpha_corridor,51,road,1,4,554970.598,5612163.737,draft
point_alpha_corridor,51,road,1,5,554445.174,5612197.576,draft
point_alpha_corridor,51,road,1,6,554371.217,5612209.599,draft
point_alpha_corridor,51,road,1,7,554304.652,5612232.848,draft
point_alpha_corridor,51,road,1,8,554213.585,5612258.005,draft
point_alpha_corridor,51,road,1,9,554114.352,5612294.117,draft
point_alpha_corridor,51,road,1,10,554037.158,5612340.208,draft
point_alpha_corridor,52,road,1,0,556082.025,5612774.768,draft
point_alpha_corridor,52,road,1,1,556025.965,5612775.63,draft
point_alpha_corridor,52,road,1,2,555993.954,5612774.979,draft
point_alpha_corridor,52,road,1,3,555965.046,5612769.388,draft
point_alpha_corridor,52,road,1,4,555934.361,5612752.752,draft
point_alpha_corridor,52,road,1,5,555899.979,5612721.03,draft
point_alpha_corridor,52,road,1,6,555854.366,5612651.051,draft
point_alpha_corridor,52,road,1,7,555838.194,5612609.692,draft
point_alpha_corridor,52,road,1,8,555831.167,5612561.513,draft
point_alpha_corridor,52,road,1,9,555819.032,5612469.197,draft
point_alpha_corridor,52,road,1,10,555811.148,5612413.995,draft
point_alpha_corridor,52,road,1,11,555806.776,5612382.883,draft
point_alpha_corridor,52,road,1,12,555801.221,5612360.753,draft
point_alpha_corridor,52,road,1,13,555780.149,5612314.291,draft
point_alpha_corridor,52,road,1,14,555704.436,5612149.629,draft
point_alpha_corridor,53,road,1,0,554017.154,5613381.287,draft
point_alpha_corridor,53,road,1,1,553975.593,5613277.096,draft
point_alpha_corridor,54,road,1,0,556538.87,5615162.849,draft
point_alpha_corridor,54,road,1,1,556474.461,5615130.995,draft
point_alpha_corridor,54,road,1,2,556414.581,5615080.792,draft
point_alpha_corridor,54,road,1,3,556372.012,5615025.646,draft
point_alpha_corridor,54,road,1,4,556306.49,5614975.987,draft
point_alpha_corridor,54,road,1,5,556270.671,5614935.547,draft
point_alpha_corridor,54,road,1,6,556218.167,5614890.129,draft
point_alpha_corridor,54,road,1,7,556167.578,5614857.325,draft
point_alpha_corridor,54,road,1,8,555850.374,5614718.529,draft
point_alpha_corridor,54,road,1,9,555814.764,5614698.566,draft
point_alpha_corridor,54,road,1,10,555762.474,5614665.729,draft
point_alpha_corridor,54,road,1,11,555695.11,5614627.306,draft
point_alpha_corridor,54,road,1,12,555559.669,5614545.494,draft
point_alpha_corridor,54,road,1,13,555534.046,5614525.959,draft
point_alpha_corridor,54,road,1,14,555502.666,5614494.297,draft
point_alpha_corridor,54,road,1,15,555437.965,5614427.933,draft
point_alpha_corridor,54,road,1,16,555415.384,5614406.458,draft
point_alpha_corridor,54,road,1,17,555383.023,5614373.776,draft
point_alpha_corridor,54,road,1,18,555328.143,5614316.619,draft
point_alpha_corridor,54,road,1,19,555154.512,5614163.357,draft
point_alpha_corridor,54,road,1,20,555103.009,5614117.896,draft
point_alpha_corridor,54,road,1,21,555043.005,5614066.639,draft
point_alpha_corridor,54,road,1,22,554926.215,5613978.724,draft
point_alpha_corridor,55,road,1,0,553974.401,5614352.148,draft
point_alpha_corridor,55,road,1,1,554034.756,5614189.252,draft
point_alpha_corridor,55,road,1,2,554045.491,5614153.443,draft
point_alpha_corridor,55,road,1,3,554054.328,5614112.592,draft
point_alpha_corridor,55,road,1,4,554060.305,5614064.677,draft
point_alpha_corridor,55,road,1,5,554066.283,5614016.762,draft
point_alpha_corridor,55,road,1,6,554080.093,5613878.939,draft
point_alpha_corridor,56,road,1,0,555474.089,5616835.488,draft
point_alpha_corridor,56,road,1,1,555555.265,5616530.466,draft
point_alpha_corridor,56,road,1,2,555588.18,5616467.852,draft
point_alpha_corridor,56,road,1,3,555634.558,5616410.031,draft
point_alpha_corridor,56,road,1,4,555658.344,5616351.752,draft
point_alpha_corridor,56,road,1,5,555650.409,5616297.347,draft
point_alpha_corridor,57,road,1,0,555550.261,5611660.131,draft
point_alpha_corridor,57,road,1,1,555536.796,5611534.763,draft
point_alpha_corridor,57,road,1,2,555532.282,5611510.654,draft
point_alpha_corridor,57,road,1,3,555518.664,5611491.362,draft
point_alpha_corridor,57,road,1,4,555505.985,5611475.093,draft
point_alpha_corridor,57,road,1,5,555444.687,5611416.492,draft
point_alpha_corridor,57,road,1,6,555377.461,5611348.388,draft
point_alpha_corridor,57,road,1,7,555337.139,5611313.543,draft
point_alpha_corridor,57,road,1,8,555319.56,5611292.17,draft
point_alpha_corridor,57,road,1,9,555311.943,5611273.001,draft
point_alpha_corridor,57,road,1,10,555306.368,5611251.872,draft
point_alpha_corridor,57,road,1,11,555306.754,5611232.865,draft
point_alpha_corridor,57,road,1,12,555310.386,5611201.916,draft
point_alpha_corridor,57,road,1,13,555318.876,5611178.07,draft
point_alpha_corridor,57,road,1,14,555329.306,5611157.267,draft
point_alpha_corridor,57,road,1,15,555345.861,5611130.583,draft
point_alpha_corridor,57,road,1,16,555362.293,5611109.901,draft
point_alpha_corridor,57,road,1,17,555389.81,5611085.441,draft
point_alpha_corridor,57,road,1,18,555427.229,5611066.187,draft
point_alpha_corridor,57,road,1,19,555461.464,5611055.874,draft
point_alpha_corridor,57,road,1,20,555498.578,5611051.625,draft
point_alpha_corridor,57,road,1,21,555870.232,5611033.158,draft
point_alpha_corridor,57,road,1,22,555903.345,5611028.827,draft
point_alpha_corridor,57,road,1,23,555932.639,5611015.412,draft
point_alpha_corridor,57,road,1,24,555958.014,5610997.914,draft
point_alpha_corridor,57,road,1,25,556028.602,5610922.29,draft
point_alpha_corridor,57,road,1,26,556053.037,5610901.771,draft
point_alpha_corridor,57,road,1,27,556110.849,5610863.917,draft
point_alpha_corridor,57,road,1,28,556171.276,5610845.129,draft
point_alpha_corridor,57,road,1,29,556216.576,5610832.039,draft
point_alpha_corridor,57,road,1,30,556306.175,5610805.839,draft
point_alpha_corridor,57,road,1,31,556723.549,5610585.803,draft
point_alpha_corridor,57,road,1,32,556763.787,5610560.143,draft
point_alpha_corridor,57,road,1,33,556785.445,5610536.752,draft
point_alpha_corridor,57,road,1,34,556815.366,5610497.643,draft
point_alpha_corridor,57,road,1,35,556842.694,5610455.833,draft
point_alpha_corridor,57,road,1,36,556874.556,5610414.086,draft
point_alpha_corridor,57,road,1,37,557104.799,5610213.61,draft
point_alpha_corridor,57,road,1,38,557131.296,5610190.13,draft
point_alpha_corridor,57,road,1,39,557160.691,5610171.713,draft
point_alpha_corridor,58,road,1,0,554557.377,5614570.21,draft
point_alpha_corridor,58,road,1,1,554622.353,5614435.556,draft
point_alpha_corridor,58,road,1,2,554645.162,5614388.801,draft
point_alpha_corridor,59,road,1,0,556299.482,5613203.507,draft
point_alpha_corridor,59,road,1,1,556248.2,5613215.474,draft
point_alpha_corridor,59,road,1,2,556227.132,5613218.048,draft
point_alpha_corridor,59,road,1,3,556206.186,5613214.62,draft
point_alpha_corridor,59,road,1,4,556140.631,5613190.271,draft
point_alpha_corridor,59,road,1,5,556116.908,5613175.778,draft
point_alpha_corridor,59,road,1,6,556031.057,5613115.99,draft
point_alpha_corridor,59,road,1,7,556008.273,5613104.518,draft
point_alpha_corridor,59,road,1,8,555988.347,5613100.11,draft
point_alpha_corridor,59,road,1,9,555965.299,5613101.643,draft
point_alpha_corridor,59,road,1,10,555946.191,5613106.259,draft
point_alpha_corridor,59,road,1,11,555640.606,5613267.37,draft
point_alpha_corridor,59,road,1,12,555567.855,5613305.725,draft
point_alpha_corridor,60,road,1,0,554428.023,5613271.447,draft
point_alpha_corridor,60,road,1,1,554851.002,5613074.993,draft
point_alpha_corridor,60,road,1,2,554878.438,5613054.535,draft
point_alpha_corridor,61,road,1,0,554037.158,5612340.208,draft
point_alpha_corridor,61,road,1,1,553964.857,5612380.045,draft
point_alpha_corridor,61,road,1,2,553812.972,5612496.476,draft
point_alpha_corridor,62,road,1,0,562701.582,5610432.382,draft
point_alpha_corridor,62,road,1,1,562863.424,5610544.752,draft
point_alpha_corridor,62,road,1,2,562878.104,5610561.062,draft
point_alpha_corridor,62,road,1,3,562877.617,5610585.071,draft
point_alpha_corridor,62,road,1,4,562869.964,5610616.94,draft
point_alpha_corridor,62,road,1,5,562816.792,5610688.013,draft
point_alpha_corridor,62,road,1,6,562728.521,5610806.002,draft
point_alpha_corridor,62,road,1,7,562630.28,5610937.319,draft
